network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
576,1,6,47.6808693986997,1,0.440980888412939,2,1,0,0
493,2,4,732.072228903264,2,0.528736225605519,0,4,0,1
86,1,4,1282.70690481483,1,0.39972483104872,2,0,0,1
482,1,3,3896.32870767907,0,0.258230168398981,3,0,0,1
239,1,3,2199.49891931006,2,0.678759018755778,2,0,0,1
633,1,5,40.4673517829571,0,0.116791066844469,2,2,1,0
573,1,4,238.195298878772,1,0.0451196252974713,1,0,0,0
312,1,3,424.983581090334,0,0.123326406539311,2,0,0,1
397,1,2,1663.64506173826,1,0.277245155957206,3,2,0,1
288,1,4,357.135662060602,0,0.377761829409436,1,1,0,0
487,2,3,675.757372353014,0,0.298436584547506,3,2,0,1
691,1,5,862.09064899348,1,0.279660388341487,2,1,1,0
302,2,4,283.010477496418,2,0.655056048842622,1,0,0,1
600,1,2,697.705294279231,0,0.284606188594644,2,2,0,0
393,1,1,41.7806720133487,0,0.32237578174351,1,0,0,0
341,2,6,523.423199125044,0,0.327686062302391,2,0,0,0
478,1,3,380.541498709664,2,0.21034422748632,3,1,0,1
292,2,2,351.740452396258,2,0.0317634948418881,1,2,1,0
389,2,2,214.191563243387,0,0.358443920648864,1,2,0,1
260,1,4,1361.83153235981,0,0.516578601716938,1,0,0,0
892,1,5,1709.13469085388,0,0.499203836650709,2,3,0,0
507,1,5,1752.32334412739,0,0.284167433669409,0,2,1,0
360,0,3,403.486577823902,0,0.155770998988312,1,1,0,0
542,2,3,239.97788280236,0,0.501838885104268,1,0,1,0
477,1,2,82.8783604213378,0,0.0633924619636463,2,2,1,0
455,1,3,892.788270245283,0,0.0842230220692095,0,1,0,0
622,1,4,320.582394888447,1,0.554944379911119,1,0,0,0
651,1,6,259.107652857312,2,0.375560526783161,2,0,0,0
393,1,3,371.456639330108,2,0.254138198711974,0,0,0,0
384,1,5,647.248193926389,1,0.432081925690259,1,2,1,0
444,1,5,141.318397685826,2,0.503328965518066,2,0,0,0
64,1,4,2602.30912879585,0,0.11970901815726,0,0,0,0
196,2,4,1055.24986022341,0,0.40847149923599,2,0,0,0
773,2,2,38.3323948213034,0,0.219132718631889,1,0,0,0
828,2,4,293.135280800057,0,0.552050933178824,1,3,0,0
450,2,3,41.2640891862867,1,0.171733280858324,1,3,0,0
615,1,6,208.561285304473,0,0.446197309143765,0,4,0,1
562,1,3,270.160188937539,1,0.128091046532812,2,1,0,0
1115,1,1,1012.62105909711,1,0.457402478335062,1,1,0,0
723,2,3,1014.78020538549,2,0.529852742691411,3,1,0,1
474,2,3,37.1077070741238,1,0.791473204600558,2,0,0,1
308,2,5,709.633440047271,0,0.188579742806211,2,0,1,0
178,2,6,2593.52379717526,1,0.65790823632134,1,1,0,1
540,1,8,791.874568853906,1,0.133995796675172,1,0,0,1
348,1,3,2586.12275642219,1,0.313418565369028,2,1,0,0
215,1,2,383.150407499925,0,0.311746797523014,0,0,0,0
370,1,6,492.620521396054,0,0.145284173790225,0,0,0,0
283,1,4,547.328563325817,0,0.158913604913891,1,0,0,0
837,1,7,2061.06084685929,0,0.0435771371911826,3,0,0,1
676,1,3,382.791371814054,0,0.51145789678371,1,1,0,0
498,1,6,3279.56970937114,0,0.548764247914168,4,3,0,1
795,1,7,626.678171347582,2,0.144089338219818,3,2,1,1
515,1,3,196.843941596517,0,0.147762246421748,1,0,0,0
327,1,2,87.5734132424673,1,0.246605933194191,4,0,0,1
804,1,4,151.837381304399,1,0.215081114727136,1,1,0,0
607,1,5,32.0601045610919,1,0.415567750483852,3,1,0,1
292,2,6,942.930655589963,0,0.28694854152193,1,3,0,1
461,1,6,582.032208057741,1,0.406620521827788,3,2,0,1
324,1,4,1071.29626478153,1,0.3392307240004,2,0,1,0
223,2,6,1219.5706661244,2,0.609144954389227,1,0,0,1
685,2,2,2143.14062817455,0,0.395629262847945,2,0,0,0
881,2,4,99.5425475862688,1,0.358983625560814,1,0,0,0
220,1,2,164.737405240589,2,0.326798617966544,3,3,0,1
612,1,3,635.744151568977,0,0.619831457511168,1,1,0,1
369,1,4,110.972359965894,1,0.34446820291869,2,0,0,0
402,1,4,77.844855538625,0,0.275764639238427,4,2,1,1
381,2,8,878.100457739741,0,0.37866247963546,0,1,0,1
327,1,2,1031.94855807828,2,0.102267541209008,1,1,0,0
509,1,6,1483.25091432501,0,0.0953972040353312,2,1,1,0
333,1,3,1979.14182786044,1,0.427971703066784,2,1,0,0
554,1,3,467.433423610487,0,0.504181254608936,2,2,0,0
489,1,5,3124.60765778312,0,0.354935564124984,0,0,0,0
452,2,3,30.8986912099986,2,0.0816186622925295,2,0,1,1
318,2,6,1632.96241483395,0,0.174534453467917,3,0,1,1
384,2,6,310.268175211413,0,0.479249768282443,1,0,0,0
651,1,4,2037.9143244022,0,0.243476109524192,1,2,0,1
600,1,2,201.44472302339,0,0.0378831375129185,2,0,0,0
304,1,5,1080.72217390511,0,0.500310960172124,3,3,0,1
519,1,5,443.343957584087,1,0.12144464118413,2,0,0,0
650,2,2,384.320993276737,1,0.531266875143682,3,0,0,1
166,1,3,49.0063914743919,0,0.0838521308109181,2,0,1,0
608,2,5,979.100245959024,1,0.658658485260669,1,1,0,1
367,1,7,154.239657862167,1,0.228894665421811,3,0,0,1
614,1,7,497.395569901553,2,0.116936763245148,1,0,1,1
347,1,1,121.876088570388,2,0.259977487250572,3,2,0,1
139,1,2,742.03872617104,2,0.296828426262795,0,0,0,1
174,2,3,210.195153336856,0,0.416858910642515,2,2,0,1
509,1,8,721.903418851517,0,0.17760868039899,0,2,0,1
551,2,7,2344.19207157786,1,0.208918801644643,0,4,0,1
319,2,6,2029.82105406094,0,0.332564321671572,1,4,0,1
627,1,5,178.979334980903,2,0.341122283638388,2,0,0,0
167,2,2,83.5648371488231,0,0.461186900240215,1,2,0,0
486,1,2,34.8782601403609,0,0.518090281148543,1,0,0,1
257,1,2,1410.55915970293,0,0.762723694774923,1,2,0,1
369,2,1,229.407419765197,1,0.185560846496481,3,0,0,1
509,0,3,267.190108718188,1,0.322963438935881,3,0,1,1
327,1,3,205.200282165169,2,0.160064261705086,4,0,0,1
423,1,3,1466.48505727948,0,0.218726539926154,1,0,0,0
701,1,2,3086.86144959289,1,0.574488612209061,0,0,0,1
384,1,6,1125.80735945291,1,0.324218441680147,0,2,0,0
667,1,4,1387.90050859246,2,0.43549450193708,3,0,0,1
274,2,7,775.121516509503,0,0.513118891304406,2,2,1,1
605,1,4,601.935518104474,0,0.260200787418899,1,0,1,1
788,1,7,1022.89387828917,0,0.267201350781576,2,0,1,1
64,1,1,29.1344306213734,1,0.514063015830758,2,1,1,0
340,1,5,50.693148486839,0,0.215833569380843,3,4,1,1
615,1,5,929.940988653291,0,0.325156670417488,2,0,0,0
459,1,4,326.458763013266,2,0.14052238383367,1,0,0,0
574,2,4,536.849268501608,0,0.335926019593352,2,1,0,0
379,1,10,1218.58088409843,2,0.145505788374372,0,0,0,1
517,1,1,688.605180446736,0,0.245540548990775,1,0,0,0
468,2,5,1308.87965597591,1,0.204867795448567,2,0,0,0
733,1,3,434.617404849867,1,0.461160386732496,1,0,0,0
550,1,4,271.094238278642,0,0.143724769696063,4,0,0,1
567,1,5,214.133021500875,0,0.29220237504694,2,2,0,0
417,1,1,112.956851176233,1,0.329503349571624,0,1,0,0
402,1,4,29.9924750705001,1,0.460704634389196,3,2,0,1
413,1,5,43.6908429632295,2,0.124883335898516,2,0,0,0
578,2,4,252.863950482769,0,0.300602101791331,0,0,1,0
415,2,3,261.041410996821,1,0.102109142937385,1,0,0,0
557,1,5,384.734579015513,0,0.660001721259217,1,0,0,1
915,1,2,716.44058277026,1,0.168195964183339,2,0,0,0
674,1,2,1139.36160230258,1,0.174136756670535,1,1,0,0
434,1,4,176.223134695471,0,0.433685045633353,2,0,0,1
740,1,6,1139.19092359728,0,0.0635914098559084,2,2,0,0
418,1,4,119.718889427546,0,0.515901149637535,0,2,0,0
92,1,7,3585.91053747024,1,0.387774219346023,0,0,1,1
298,2,7,268.415989176795,1,0.524316969620832,1,0,0,1
125,1,1,1452.84999851721,0,0.309181293490377,2,1,0,1
429,2,2,169.037034325061,2,0.673171562422557,2,0,0,1
503,2,4,2406.93698459018,2,0.303831246971262,1,0,0,1
835,1,3,1401.84695778094,1,0.373100849718718,3,2,0,1
565,2,3,356.266621815385,1,0.112024643711986,1,2,0,0
456,2,3,437.814287224645,0,0.537038803819725,2,0,0,0
665,1,3,3.07630201546062,0,0.415681055801915,2,0,0,0
64,1,5,231.674845807483,1,0.382449099333182,0,1,0,1
547,1,2,273.199913968973,0,0.508281548620437,1,1,0,1
654,2,3,482.263113755046,0,0.521214890107699,2,2,1,0
204,1,3,119.774905763144,1,0.632198746010488,1,3,0,1
728,1,5,521.246324535433,0,0.0232152976537792,1,0,1,0
567,1,5,883.225925812937,0,0.404671325691747,3,0,0,1
416,1,4,371.258342163217,0,0.113077635413945,2,4,0,1
626,1,7,211.375874579667,1,0.312969224457505,0,1,0,1
954,2,5,634.756843624827,1,0.276354271218448,1,0,0,0
536,1,3,23.5462641803498,0,0.199196600419211,1,0,0,0
549,2,5,333.428091572028,0,0.162362046664069,1,0,0,0
408,2,10,599.926832456653,0,0.350423114436371,1,2,0,1
330,1,2,327.38914794199,0,0.103581298819193,5,0,0,1
666,1,1,339.023140928202,0,0.218104274969088,4,0,0,1
328,2,3,1508.6627144919,0,0.229811367371311,0,0,1,0
514,2,5,2174.3808866083,0,0.488949064860177,1,0,0,0
404,1,5,1405.38872149574,2,0.192903118026234,2,0,0,0
595,1,3,83.2823343709797,2,0.646932431544113,2,0,0,1
566,1,5,273.702096266624,1,0.204817138229567,0,0,0,0
707,2,4,993.878143865491,0,0.304146284974182,0,0,0,0
397,2,6,2931.90521750898,1,0.395836959501742,0,0,0,1
446,1,3,221.954718652443,1,0.23533058706417,1,2,1,0
304,2,2,1827.87849453843,0,0.147782785567045,3,2,0,1
411,1,5,1074.6338363111,0,0.295517799481977,1,2,1,0
575,2,4,3281.11305211215,0,0.177076577018508,1,0,0,0
651,1,2,78.6068415205911,0,0.14381321167667,1,0,0,0
315,1,8,401.685326649105,1,0.472471089076685,2,0,0,1
673,1,4,520.246421085729,0,0.28409679914595,1,2,0,0
771,1,2,891.994886852134,0,0.62995176640076,1,1,0,1
582,1,12,848.988549740876,1,0.327074367624562,1,2,0,1
875,1,5,1894.51291353808,0,0.29404330543034,1,1,0,0
345,1,6,1459.45814222212,0,0.0586072453922346,0,0,0,0
251,1,3,45.5718303277381,2,0.479155451357366,3,2,0,1
144,1,4,533.266711203966,0,0.335509619485738,0,0,0,0
799,2,3,418.131312257992,0,0.19013246317022,2,1,0,0
630,2,6,4686.83089729828,0,0.181384951479376,0,0,0,0
488,1,6,445.856211675328,0,0.351415740236004,1,2,0,0
555,1,2,918.12222013922,1,0.529656746797737,1,0,0,0
274,1,1,267.740047120327,0,0.179063917297639,1,1,0,0
989,2,6,762.838926352075,1,0.295896499094076,1,0,0,0
525,2,4,185.175581287626,0,0.508666753476326,2,4,1,1
521,1,4,740.278613522733,2,0.114409714813486,2,2,0,0
645,2,6,1621.11647787963,2,0.234685259257773,2,2,0,0
596,2,1,15.5401966306753,0,0.459042182958848,1,3,0,0
544,2,4,561.88986319634,0,0.298182361143281,3,0,0,1
341,1,2,3230.55095810343,1,0.578083843509069,3,0,0,1
594,1,3,138.78065828056,0,0.442580645395509,1,2,0,0
876,1,1,162.096797610463,0,0.671955855055712,3,0,0,1
769,1,6,509.14693776072,0,0.250743142465828,0,0,0,0
818,1,3,1638.31200826794,0,0.347133074574634,1,1,0,1
397,1,3,661.817713848712,0,0.444008841649915,2,0,1,0
302,1,5,568.574348209368,1,0.224590671642626,2,0,0,0
474,1,2,72.6026743908358,0,0.0993076833031536,1,0,0,0
511,1,1,2615.84091956523,0,0.322363350565355,1,2,0,1
718,1,8,341.084561751658,0,0.23579485790628,0,0,0,1
161,2,2,232.07561300197,1,0.55394873290204,2,1,0,0
805,2,4,424.474366198539,2,0.181503205357753,3,2,0,1
468,1,4,427.797115107351,1,0.138729001833493,1,4,0,1
414,1,3,490.778685623311,2,0.545798831561576,0,3,0,0
297,1,2,933.182869385382,0,0.104265209172743,2,0,1,0
169,1,3,1619.63892405971,0,0.119567756677219,3,1,0,1
664,2,3,47.2166749529175,2,0.0706012103268053,1,0,0,0
514,1,4,539.882143565725,0,0.236938545541997,3,0,0,1
242,1,5,427.518528362813,2,0.292109461173907,1,1,0,0
240,2,5,8.75178727854873,1,0.307690824468153,2,0,0,0
432,1,3,1356.38649989612,2,0.320746486883559,1,2,1,0
833,1,3,88.1315855503762,0,0.223855863616443,3,1,0,1
448,1,3,97.5063515865574,0,0.0535575835731369,0,2,0,0
199,1,5,39.6030061368095,0,0.191268998843286,3,1,1,1
450,1,7,178.936586014327,0,0.250360113691637,1,0,0,1
445,1,1,155.660698422618,2,0.44815697520825,0,0,0,1
64,1,5,342.003972282728,0,0.342644549990585,1,1,0,0
489,2,3,861.332849010794,1,0.0369853877791467,2,2,1,1
453,1,2,44.6590249367891,1,0.241315997292759,0,0,0,0
639,2,3,1574.46761147823,0,0.452987875541514,2,3,0,0
869,1,1,316.307213225688,2,0.248186971940168,3,0,0,1
725,1,5,746.357606688613,2,0.844212052955432,1,2,0,1
446,1,3,9.66220444003109,1,0.221596179452748,1,0,0,0
278,1,3,364.32271788296,2,0.646968050094242,0,1,0,1
1014,1,7,1.64241432413025,0,0.20944947990896,1,2,0,1
511,1,6,144.69802834027,0,0.419325153878108,1,0,1,0
502,2,1,475.149048093432,0,0.493727416081874,2,2,0,1
495,1,2,612.724716210235,2,0.363708220624496,3,0,0,1
539,1,6,132.776232026636,1,0.343530927902075,2,0,0,0
471,2,3,1093.87219297334,2,0.649970690858278,2,0,0,1
385,1,3,167.593395704859,0,0.457410597267673,0,0,0,0
390,1,6,98.4983972639377,0,0.0784412767376022,2,0,0,0
493,2,4,324.481509282942,1,0.587018901917516,1,3,0,0
391,1,9,641.350043799009,0,0.260572710458708,1,0,0,1
357,1,7,3600.77906037865,2,0.464332591075306,1,2,0,1
521,1,6,434.012291240917,0,0.0318955026358032,2,1,0,1
449,1,2,444.095712754853,1,0.191320264935432,1,2,1,0
800,1,5,48.9332645187198,1,0.372998730902303,0,0,0,0
64,1,4,1161.33106630481,1,0.326109041842198,1,0,0,0
718,2,1,160.502158928908,1,0.426267783347098,1,0,0,0
749,2,3,1092.57735621068,0,0.141837798027017,3,0,0,1
85,1,8,1931.85872284084,2,0.195195972765564,0,0,0,1
431,1,5,1169.57593686062,0,0.167429931060125,2,0,0,0
425,2,4,822.791706225733,0,0.0905131155779343,2,0,0,0
218,1,3,740.903772028398,1,0.0438319045242947,0,0,0,0
344,1,3,483.571336762898,1,0.382491465003381,2,0,1,0
277,1,2,124.895274814987,2,0.50723741165346,1,0,0,1
850,2,9,1207.09005481486,2,0.168378519480114,1,0,0,1
687,1,5,519.032160498557,0,0.269325540091716,1,1,0,0
754,0,2,786.042346178258,0,0.133169139414667,1,1,0,1
644,1,1,374.743388412576,0,0.447277146796105,3,0,0,1
274,1,10,179.237887380882,0,0.429562202917878,1,0,0,1
395,1,7,1314.0172063814,0,0.105451063787144,4,3,0,1
597,1,3,335.326511663932,1,0.168475470215176,0,0,1,0
255,2,1,1612.00259427995,2,0.281736755835528,2,0,0,0
642,0,6,2698.66896764849,2,0.292973353001053,0,0,0,0
451,1,1,1417.51148575327,0,0.340337479917879,2,1,0,0
425,0,5,109.699341140083,1,0.146002493577489,2,3,0,1
642,2,2,1544.87752038973,1,0.0590245851841468,2,2,0,0
588,1,3,586.105764400026,1,0.0080680293378079,1,0,1,1
427,1,9,221.036753882952,0,0.193578319018347,2,4,0,1
731,1,3,78.2279010641629,0,0.218987829766357,1,0,0,0
283,1,5,261.149230327116,2,0.316680496298131,3,0,0,1
623,1,5,118.268472996593,1,0.781562146791186,1,0,0,1
618,1,3,20.7833092512196,1,0.307976208191479,3,0,0,1
438,1,5,3522.72110785522,2,0.0892797608001908,2,0,0,0
565,2,4,1424.8562343924,0,0.125400070340225,0,2,0,0
249,2,4,1074.43239702932,0,0.36006797361005,2,2,0,0
684,1,2,171.558940426782,0,0.281201254371131,2,0,0,0
463,1,3,22.5026863474986,1,0.502730211817388,0,0,0,0
395,1,6,531.187476157988,0,0.079995272496578,1,1,0,1
709,1,4,1082.88961183483,1,0.219779882975548,2,3,0,0
359,1,1,2633.96113106682,0,0.35471769667415,1,0,0,1
218,1,4,1485.72317093316,0,0.64239218298189,1,0,0,1
188,1,1,1791.70593287358,2,0.556327195570859,0,4,0,0
621,1,5,218.143079549684,0,0.365687270625176,2,0,0,0
243,1,5,135.043636596118,0,0.531303645707608,0,0,0,0
850,1,6,227.783038230449,2,0.417026783026164,0,2,0,0
83,2,4,119.337981707234,1,0.236722411051537,2,0,0,0
839,0,2,1281.50849717733,0,0.577690131391097,2,1,0,0
542,1,2,1866.79066122117,0,0.538561278331099,1,2,0,0
480,1,4,293.775156811648,0,0.267006927219074,0,2,0,0
391,1,1,1675.97677193144,1,0.489591156079954,0,0,1,0
579,1,1,45.2860638902011,0,0.15112321348702,0,0,0,0
492,1,7,904.965922633776,2,0.403964050440559,1,4,1,1
720,1,6,599.762529248543,1,0.38145866831805,2,0,1,0
522,2,3,259.192852297997,0,0.158372273740256,2,0,0,0
530,1,5,1169.50805876843,1,0.375501471383523,2,0,0,1
427,2,2,190.653754208311,0,0.091666041337951,4,0,0,1
488,1,5,430.488240434211,0,0.325172949159336,1,1,0,0
561,1,8,989.911540459874,1,0.401042604375958,3,0,0,1
157,1,5,330.268540674748,0,0.210760336107639,0,1,0,0
230,1,2,1546.80693236312,1,0.295640360691355,2,0,0,0
648,1,5,1604.51884424728,2,0.07638208246863,2,0,0,0
534,1,5,181.049271128174,2,0.250573858422337,2,0,1,0
463,1,7,464.412116950691,1,0.636960392777859,0,0,0,1
503,1,5,452.524895857374,2,0.292037703770425,1,1,0,0
569,1,2,422.167396414806,0,0.418475846027082,3,2,0,1
392,2,4,557.679404884296,1,0.25464112686843,2,4,0,1
344,1,6,61.8213681332426,0,0.411285420630501,3,0,0,1
539,1,2,1632.48438559198,0,0.561136296294445,0,0,0,0
304,1,2,273.896228529026,1,0.428500744963682,2,0,0,0
581,2,1,1.45123026076868,0,0.361384033908061,1,2,0,0
159,1,4,924.410111665049,0,0.265096250362018,3,2,0,1
705,1,4,840.937476566426,0,0.496229907871291,2,2,0,0
594,1,5,3267.30376639958,0,0.351927977085108,3,2,0,1
551,1,1,1016.22461075573,0,0.49252940106711,0,0,0,0
696,1,6,323.61977012242,0,0.202981067096654,1,0,1,0
833,2,5,2439.60272796916,0,0.227531938424243,3,2,0,1
702,2,4,363.739995349395,2,0.0836059076692117,0,0,0,0
131,1,6,1377.38989492932,0,0.441652691301353,2,0,0,0
244,1,4,327.18591229388,0,0.309528749593622,3,0,0,1
375,1,1,39.9476383131848,0,0.349119673177656,0,2,1,0
505,1,2,1058.76040307451,0,0.659587497027379,2,0,0,1
603,2,5,344.885982084694,0,0.0772764275237626,2,1,0,0
354,1,4,331.065246401392,1,0.395106275335444,2,2,0,0
537,1,3,1006.60698930767,2,0.635423413982822,2,4,0,1
348,1,7,310.931067909763,1,0.546169361155094,2,2,0,1
377,2,2,100.462101558979,2,0.0884668894272376,3,0,1,1
218,1,5,414.696884769211,1,0.251699338663481,1,0,1,0
315,1,5,1389.10842992496,0,0.328470387465839,1,0,0,1
229,1,3,111.597710916952,1,0.349500546106994,2,0,1,1
304,1,1,646.811904765629,1,0.394464159130327,2,3,0,1
710,0,3,113.489867752651,0,0.204122621050273,1,2,0,0
310,1,3,40.3468036603022,2,0.159663672734262,1,1,0,0
1026,1,8,380.765563581409,2,0.105624544569266,1,2,0,1
598,1,2,858.082735829951,1,0.262653687021152,1,1,0,0
536,2,4,257.252922261337,0,0.621105644744904,1,2,0,1
328,1,5,472.084333646894,0,0.328375797829666,2,0,0,0
640,1,4,540.766096569433,1,0.391814495083548,1,0,0,1
384,1,3,1472.54273131465,0,0.0715950673332632,1,0,0,1
524,1,5,1367.31470689982,0,0.515621586065936,3,2,0,1
1012,2,1,1.87997509290806,0,0.369991037682034,3,1,0,1
480,2,2,427.437811070277,1,0.312542094531302,1,1,0,0
729,1,4,853.902627535684,1,0.117863375049828,1,1,1,0
359,1,4,1530.57873795814,1,0.247535986676454,4,0,0,1
493,0,5,40.106991076376,0,0.443392149635436,1,1,1,0
854,1,4,791.623336169115,2,0.164597979844577,2,0,0,0
374,1,1,1476.22692470963,1,0.380038288211667,3,1,0,1
862,1,8,235.578485488503,1,0.590497991286837,5,1,0,1
641,1,3,183.788516569086,1,0.206642714690912,1,2,0,1
387,1,2,504.662978963846,1,0.124140307829099,1,3,0,1
626,2,5,2628.43102531985,2,0.0910142153059794,2,0,0,0
694,2,2,944.430039507231,1,0.363462652716948,1,0,0,1
624,1,6,441.992054092799,0,0.546117381700998,1,2,0,0
185,1,5,16.8668025685225,1,0.0945482296615009,1,0,1,0
354,1,1,650.853505521223,0,0.249335996823041,0,1,0,0
450,1,6,343.136031763603,0,0.466697887286906,1,1,0,0
485,1,4,164.354547101395,0,0.627339577186335,1,2,0,1
624,1,6,554.754743073273,0,0.180722959141559,1,0,0,0
535,0,3,334.09003302741,0,0.62603554687011,4,4,0,1
232,2,5,31.5955365691068,0,0.126878168137681,2,1,0,1
576,1,1,1034.2607599202,1,0.232353358496811,1,0,0,0
622,1,5,1055.15659349472,1,0.0479293807302402,3,0,0,1
611,1,4,771.610890076741,0,0.157574259686157,0,2,0,0
716,0,4,1470.17899760355,0,0.393019708410595,1,0,0,0
666,1,2,181.702728043648,0,0.444441195867838,2,0,0,0
591,1,4,269.723713333091,2,0.240199928883953,1,1,1,1
485,1,5,490.959953285868,0,0.315322428500413,2,0,0,1
167,2,5,49.6494296241488,0,0.212362686090384,0,4,0,1
585,2,3,1720.20563503259,0,0.222353339011513,1,0,1,1
541,1,2,539.662302414999,2,0.295936940173808,1,1,0,1
554,2,5,314.035049751437,0,0.394144302989308,0,0,0,0
244,1,4,520.014135473857,0,0.50764950838861,1,0,0,0
283,1,2,314.587948084188,0,0.141947134560418,1,1,1,0
710,2,5,269.793056717183,2,0.137552901891045,1,1,1,0
492,2,4,475.392510171305,0,0.673498734410369,1,2,0,1
636,1,2,526.076818807574,1,0.350042291099685,0,3,1,0
505,1,3,454.404256203263,1,0.700548219276139,1,0,0,1
505,2,6,635.13628193833,0,0.220965492459903,1,0,0,0
687,2,4,1223.68480540318,2,0.474279697327894,2,4,0,1
396,2,4,47.1787515299458,0,0.353729139301607,1,0,0,0
519,1,4,1335.00512818468,2,0.29977528583072,1,0,0,0
407,0,3,207.570549383095,1,0.276432445651107,2,0,0,0
413,0,3,232.381222975745,2,0.0247974612434557,2,3,1,0
438,1,4,731.96627458565,0,0.49297616767648,0,2,0,0
544,2,2,2972.87893575062,0,0.429926396538617,1,0,0,0
404,1,4,14.0419847990277,0,0.832297368140238,1,0,0,1
751,1,5,894.562977989531,1,0.220286948873764,1,0,1,0
321,1,5,954.946621283112,0,0.629018503633393,0,1,0,1
462,1,5,681.999109057923,2,0.5190998019507,2,0,1,0
412,1,7,7.78989525705649,1,0.359679867938742,2,4,0,1
789,2,4,745.838123031096,2,0.281357910597483,2,4,1,1
539,1,2,97.7533698317389,1,0.270339583712278,2,2,0,0
706,1,4,65.0267790408667,1,0.13015503634084,1,2,0,0
202,2,4,952.74414401806,0,0.284951116612549,3,0,0,1
553,1,3,963.803969753871,2,0.258975160145938,0,0,0,0
677,1,5,1765.17922859067,1,0.072826735143169,2,0,0,0
516,1,3,2.70895648313914,0,0.287748444325502,1,3,0,1
713,1,5,380.830050768006,2,0.468557569330411,2,0,0,1
396,1,6,9.87833737864611,2,0.275769844259962,2,4,0,1
781,2,1,362.879198342927,0,0.559672861281655,2,1,0,1
959,1,3,541.280566613503,2,0.117390355446401,1,0,0,0
427,2,5,603.557198581002,0,0.761940825404016,1,0,1,1
410,1,6,351.961661036961,0,0.253648878272531,1,0,0,0
790,1,4,1033.66453300729,0,0.246389983525318,0,0,1,0
815,1,4,429.728728939879,2,0.317998004095934,2,2,0,0
395,2,5,582.400521618013,1,0.499076346718396,1,0,0,0
415,1,3,1287.90081065369,2,0.108740721794235,1,3,0,0
443,1,2,153.221694283442,1,0.103401277584361,2,0,0,0
231,1,1,309.583893325641,2,0.1158143063721,2,0,0,0
316,1,5,589.561563096213,2,0.18630952690926,2,0,0,0
299,1,3,1167.49894220377,2,0.504504460860581,1,0,0,0
346,1,8,443.202851257866,0,0.32287876369909,3,0,0,1
493,1,2,60.4401207692498,0,0.127244055397718,4,0,0,1
546,2,5,3595.65702652438,1,0.46593284001909,1,0,0,1
810,1,4,984.556623365945,0,0.341499379873401,0,2,0,0
300,1,4,1026.22563338922,2,0.394089616631518,0,0,0,0
696,1,7,500.547718093868,2,0.0771886464914126,1,0,1,1
457,1,4,633.561266664689,0,0.230895930546652,1,0,0,0
490,2,7,4099.2820357063,0,0.66212120926907,3,0,0,1
634,1,3,723.323152627749,1,0.449165123149257,3,0,1,1
275,1,6,197.671856727332,1,0.151508243812601,4,2,1,1
576,2,8,2667.87255519642,1,0.559860790717888,2,4,0,1
533,1,6,617.34147634147,0,0.54514399339024,0,0,1,0
598,1,4,16.712027328968,0,0.435705324084911,1,2,0,0
557,1,5,681.435790544528,1,0.656278808408091,3,0,0,1
991,2,3,58.4657797815189,1,0.137677399742496,2,0,0,1
